granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n,location_name
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-14,100,Norge
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-15,102,Norge
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-16,179,Norge
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-17,175,Norge
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-18,213,Norge
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-19,240,Norge
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-20,309,Norge
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-21,174,Norge
day,nation,norge,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-22,149,Norge
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-23,299,Norge
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-24,313,Norge
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-25,292,Norge
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-26,297,Norge
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-27,261,Norge
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-28,181,Norge
day,nation,norge,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-29,107,Norge
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-30,264,Norge
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-31,208,Norge
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-01,201,Norge
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-02,200,Norge
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-03,166,Norge
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-04,87,Norge
day,nation,norge,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-05,71,Norge
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-06,159,Norge
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-07,137,Norge
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-08,106,Norge
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-09,103,Norge
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-10,68,Norge
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-11,108,Norge
day,nation,norge,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-12,76,Norge
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-13,77,Norge
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-14,122,Norge
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-15,104,Norge
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-16,80,Norge
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-17,108,Norge
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-18,49,Norge
day,nation,norge,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-19,36,Norge
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-20,85,Norge
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-21,78,Norge
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-22,77,Norge
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-23,69,Norge
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-24,54,Norge
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-25,25,Norge
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,36,Norge
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,71,Norge
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,50,Norge
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,39,Norge
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,39,Norge
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,42,Norge
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,23,Norge
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,44,Norge
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,45,Norge
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,42,Norge
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,39,Norge
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,29,Norge
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,42,Norge
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,11,Norge
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,12,Norge
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,23,Norge
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,19,Norge
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,19,Norge
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,23,Norge
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,21,Norge
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,13,Norge
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,3,Norge
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,17,Norge
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,20,Norge
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,19,Norge
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,14,Norge
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,26,Norge
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,5,Norge
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,6,Norge
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,18,Norge
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,12,Norge
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,18,Norge
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,12,Norge
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,16,Norge
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,0,Norge
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,6,Norge
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,7,Norge
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,21,Norge
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,1,Norge
